tdp,air_velocity,k_tim
238.1168921421537,1.632899385944031,6.6861434076124
140.57530980854904,0.5200628379392801,4.224007527091514
108.1191099148672,7.6442539269459715,9.717470184050224
137.49508082323564,11.545820084283132,11.751648598148796
108.00857433413276,5.766277060954337,10.43601669491724
216.81281277244156,8.325299715314262,2.1457409593785286
249.75627903797275,10.08723115217676,3.0133958757273454
86.3475442180985,7.4052596628123055,1.5539141689828888
40.510709092219706,10.218109284682416,6.634016920951777
182.83625725369444,5.320209284385714,7.480764444273682
99.2994871193645,13.715899804485506,3.9686135553349695
73.27229161530008,5.721106860460309,11.922259455095004
114.72209269601076,4.29302363406528,8.634644360708293
190.99413462221003,11.368272304642874,3.9361871831802735
77.28469043864672,1.1313451377411323,8.897762543146403
169.71155731802432,8.342351277969259,7.17492891955126
119.54616899902518,1.8740021197713972,8.793088510191993
163.70489478835083,13.740846494957989,11.7997066458176
227.46844866615487,5.625386050696566,2.3871459402137534
149.86407739330946,10.963289497908235,10.316964987155936
189.437733662263,2.635997674768209,2.5514162817594093
146.34435892396914,6.429214330293611,7.4976937262936945
74.5657786829463,10.865296375569814,11.790421386677334
175.48394057374773,5.885179545272891,1.0847889487249616
31.904065153962176,7.501493891057331,6.929309512324156
62.96317365640366,7.30812852149157,1.1642039849081134
124.3515403278232,12.25583821122498,4.942935669188218
231.74194686334647,7.266829635231971,1.127827943723022
176.75248657514933,1.5002095305215868,1.3815585572304645
192.10493920586825,6.050320682463731,5.437188235009988
95.35728433214014,10.504712958070613,9.338774371826918
182.8013739949036,13.369739335756488,3.9022091745776297
88.73965148901041,1.417591370298655,6.409502286702812
191.2593939443328,7.427885629664443,1.2102102835987187
152.81026177346786,14.253207695381477,6.441401240141137
245.41204719447893,10.427328503723164,10.712219060492648
54.12752653890816,12.313084208257193,8.148271252198008
61.89539332802293,12.801982908806243,7.098184846142097
240.4780402819352,8.10963796786481,9.225583038456026
109.97663128986471,10.274494197853896,6.261635972730647
135.8554409922764,9.888049798467776,2.460932642310829
232.56217418944183,12.688470764726317,4.487827351078729
158.85788629224368,7.572498273428182,11.749338072124305
159.66970026654525,11.920118737276333,10.60022858491974
92.13634639059794,14.613205485406144,8.80510882817619
217.4066937423903,14.138380681051595,2.9263601593570616
209.25789220852636,14.574097472111776,9.425332676548535
82.8304464768819,1.4482798974534097,4.513967299346847
140.66060054767087,9.746035525026006,7.379828027736317
147.92105450294628,14.235983651085483,10.313380013597024
49.52638901224459,7.289261292898601,10.354445348386296
119.88922119938442,9.36033891708072,4.313669607466134
129.22575827742406,5.483198305430082,7.547609774092968
68.17998573622353,3.3599355724467164,11.927616401713614
172.16981623909143,12.497232029926703,10.43429517792606
60.90298742182536,1.896872796029194,6.375290058701757
144.23866470093407,11.778662969755048,6.137735048740517
131.6028834498855,12.513655151568829,8.502375946744966
218.1061302224417,7.086119543354834,11.10839087294093
83.24637427847225,1.9382162324946528,10.848001222231916
156.5706586416869,5.92869736237528,6.0902089727628015
42.655358701228906,10.421834981693952,11.731699772303015
223.17371378421188,11.044613280544342,11.281139877356658
193.22322589533687,4.792223543541002,6.8226211518469615
232.4145392460248,4.18802148185587,8.64787702984568
96.275029979761,1.6036896765662327,2.560261536865912
112.9702633173637,5.756966687105522,4.144166201394769
39.147417926589135,1.533123539056421,5.960296848121359
222.2578617368528,12.737189313745215,8.455857479854167
83.97109909651724,2.746706661379588,1.268429947795401
116.31802752045796,1.2088422123560671,1.9723644294149127
156.5170911500065,8.074857744690117,8.554228834465736
220.2296491567705,2.131005217482241,8.216735740909662
114.28122345635902,8.596934062496093,1.0486563782639946
102.64854090585882,4.201567570763187,4.357272285047431
93.22347934762308,6.143781284565128,9.51998818308759
152.76637471041164,8.584204843585914,8.211226314683604
78.13911135590915,5.838035136247588,8.601367553588394
164.39831020627602,1.476712290567844,9.950018963405393
79.37515664844136,3.8453696330006872,5.014368364320809
63.77312785099467,9.354233682833671,4.409634857471401
212.1839309718882,9.779988344946116,11.3170089063156
72.50708147570711,6.339382223826593,10.94017530138831
66.45627507093269,7.599301119363849,10.543139657414152
242.23440736813188,5.311199662424595,5.426105402573892
147.59790313265347,9.713203025180883,11.230129709623144
118.17709640638006,14.48476029568238,10.403801179234732
218.0649486567337,2.8495729353396504,3.1192606827796148
206.9053328714786,6.384899225075565,9.992459051287629
204.1997461151534,2.8727082442385714,2.375091648595955
129.48489582524368,0.8251864723967315,8.673251536374176
153.30263331464295,11.248978669965192,6.9477702760823705
72.62229404664583,6.648511440081316,4.263486452502052
99.55316355859912,8.200245837058638,8.367788131134327
248.46931912402096,13.908859733731877,11.311550739855312
190.61529157430107,5.148152336697688,3.4882443525750424
71.06797730251415,1.6357842845816428,3.3341333148438403
40.094166619596464,1.1340663189309763,7.493853613758303
87.95830571349023,2.037116759042996,9.5912438970614
91.70813070541944,1.756052299494232,6.509924952255736
132.5240164783006,1.3657401585124935,3.097551100313726
228.12043242044197,11.676655829270077,1.3256776271951063
198.64651944387836,8.611187325826778,11.815331919034309
36.46005894223537,11.886394784803183,4.25477763371754
163.50622689885824,14.46009017131734,5.115706192031686
61.66919340047107,11.2939554010472,7.059866790603637
47.57020225084938,14.482787781273686,4.969605239433836
125.82490327323544,7.054950706834163,8.654134223478671
177.295060840849,12.023511716306812,7.307335143947985
35.44671616218306,11.854141217531527,10.572855915047027
167.33009155739552,1.5127902674336329,11.997660666570914
101.6796670179749,9.137630029421748,8.437985888925871
180.22586612603948,12.494802141339262,8.121499228450256
137.88855668271913,13.02059713296387,4.319709029866495
249.30902220109908,7.452215654741436,1.547061908622848
156.41825098818384,12.021621902044998,6.167597702064868
112.33629329373473,1.9510330934479272,1.5798455402022018
215.906016679096,5.078866298415536,7.167991213790978
51.33820608556884,2.8700908756482693,10.019596115158611
61.118598642676346,8.560374259313532,9.6199816712476
218.45202287034732,6.783292827204239,2.70416432482369
208.03623431362428,13.551534249281625,3.925414715662597
204.42527701708624,9.984074822152946,4.486944812536684
132.27993058183097,14.41437549652471,7.192324461422116
106.17753793972088,10.341725786131208,6.371259734542599
118.4125638677262,12.169251931512015,10.460473484780117
201.92123360618888,2.956473073712557,10.635528852709896
33.04394665818095,11.19796740287414,2.2466558245584367
44.26527430368888,3.105040729836476,11.122602319542109
34.72255596376251,12.77497609523437,10.87761581132328
56.11768294073991,10.714069180817823,9.62742958510806
184.1952963771824,13.996263748357649,3.781081285576135
94.34675938527168,4.649791352098548,7.5941606808814095
244.7824875083525,4.891881797340746,4.812826306428386
73.1675305736843,2.529943522849853,5.815265426599316
47.517966994537446,8.676247695262195,9.32002455596548
146.688872555314,10.970922721656562,4.108549413346554
138.287444823697,9.72699273722041,1.4288393877704542
80.68591468558418,6.5698161744529004,6.927014081308615
89.56393354259603,12.944305312463564,10.910843920044083
183.03873449061297,3.985767963142996,2.2838900924995142
220.3397779910554,13.33400670166834,1.5443451091733738
161.36102378112238,8.429036920663087,2.999087002710244
101.8795254726092,14.87616055265072,1.9899869325414812
42.69338370908473,5.7259908908924775,6.593793349620446
131.74019529574173,11.756684695153972,9.763163653747537
105.19399107146918,14.557341586192075,9.42323410367713
183.8637729312009,0.8304666549521855,4.286415583560951
195.88014183511373,9.675433991689037,11.98020512845232
248.9768039325948,3.3793012361444097,1.4628207620936386
206.42331043790185,9.515509812134304,1.8853666736886348
67.37872296224273,5.608268297919014,11.718968864708414
239.533827014193,3.734481968383729,1.2784837376298637
219.2993051454716,7.3445015512006355,4.791652404064951
53.37654282610299,14.127715514771705,9.78783169193913
68.70540910777001,6.073870201037073,6.247941477758606
33.70076670648556,10.707128318270218,1.9198521853378197
49.305400559843605,5.427769416733465,6.506502684486617
151.88461343063938,14.28303478416391,5.95722582591974
239.8603224472222,4.376082037230586,1.0794457804345197
170.1479363038276,7.661684318547122,10.50573286868952
218.82383573523575,1.7545881779897317,5.518697496642695
120.69118000889928,10.619259650999409,1.1892100732744235
30.74329297143605,6.15257724624551,8.20015369766229
148.68357367699048,13.7341185873607,8.749537186528299
32.34831844366817,6.861370963189832,10.624194761063327
110.93445741763762,0.7024505113874033,5.893482442148007
121.93268573872555,13.404997965893628,1.216364274524322
109.36361900118236,4.022500265439676,1.6894806511065206
136.1651016050291,10.549562334236722,6.391347825090088
231.24652882008465,1.3351602078792697,9.779891009100444
92.07125109914564,13.603879490867264,6.3421237911262
236.95074227939216,6.1317390139446974,7.007277398816913
50.749154509542,3.132835355045679,2.489067724054731
140.0703719370066,9.25205884110172,11.858829168643076
115.0112542307662,8.513875793879487,8.055827992100296
105.59505226888425,7.281349473362128,4.683565004233636
134.06675846220645,0.6189819430962025,9.948265834153863
43.50146834298034,11.134694211079664,5.262657644954952
165.9944738404482,1.2878110938345015,11.7367615576397
68.99351370815526,5.288399526528931,2.2167260811010365
198.373952192592,14.853944785990116,1.661562870279865
229.64035960140777,12.27994621848886,10.931019778294282
71.28669262685895,11.7008980940697,7.289626635279829
43.22770044678074,4.802539727761269,6.394403880406604
99.228470849569,10.809823261951957,8.958763159397627
240.76066707954436,10.939087636920112,9.47994083258397
172.94426057728782,5.791017519047242,2.5482572359018527
80.83762081469459,2.6040477898228462,8.213285605947409
205.6807152799088,7.103563359879306,3.606636410029604
115.86961085911612,6.961421830271971,11.819639963210442
179.24582049847226,10.028664510951256,10.771537944787744
117.95086996892418,5.470820768086466,4.500800882157963
84.4555911506404,4.568150909888998,10.967215139213163
216.0917181191881,1.179406072499308,2.272172819941237
65.54503508659636,14.68963165989558,5.50119572916724
118.13651432712976,5.5520745840108265,6.133596734735133
119.15026614162588,10.177162987777582,10.614075740755377
206.8461771930845,14.301795634351292,8.220298859498705
136.31162774228244,14.347320560186628,2.3561398175986943
172.4029828590148,6.747474798914469,7.594525316871087
161.01605841311888,3.754855618826518,11.95212313890219
247.42953952733276,1.883086475699815,1.8896782077091592
87.11956950331621,11.3043495364637,9.902989291179871
110.8458262494493,2.029393367059463,9.072384490930688
172.68462614977616,5.43925279964823,7.617134991588822
72.02921365465184,14.744456664962936,4.229927700454547
85.91163241386784,13.145146050393278,1.937130258283057
218.70367895375367,8.161168080405517,6.265610341932511
224.3762456237505,2.716001853434651,9.63703607219503
55.877087108100085,11.23870844460012,7.080811982310324
192.0516073285472,3.066611989109529,7.363980658602735
90.73286138016228,11.771455067888674,6.031745706073622
245.5911859188811,6.679704871393105,7.198857191607195
65.00541341688142,6.800600136977653,8.202222024403998
149.59370353920946,3.843773125453015,9.62118888666925
54.05310978963905,1.013073161779661,7.397381722125707
98.51497903913442,12.220320591227928,3.6111580206097234
154.96397193421046,12.360213051404632,1.4768606871591652
165.5034169143242,1.576181919760909,3.452770289066498
203.09472618413568,12.117793585207654,10.823359240720928
104.38591266372404,13.080842034902703,1.0405146106344447
157.73217036416384,5.090356138793203,4.478288551919112
151.13971678629062,14.311712765745554,7.88470178403386
165.13096961798152,5.120227173291824,1.4662062094853163
31.343417438083517,12.520913191256184,8.142786009606642
177.6872487454138,6.203762769541254,11.51619880654278
71.51913638814787,12.252812626290458,4.6823264371929305
134.43806599994113,13.84868024604227,5.491486482249675
192.2292275426618,4.502478604622696,9.137929580428118
202.9723013800845,13.795753080933494,9.669830141613929
44.9206989450396,14.647373781259812,9.120861788370322
145.24477211982924,2.119684029101988,7.305848787839451
208.20001177962695,3.5141467532966786,9.407708816247217
60.52410042123665,14.545806433458033,8.617305371620372
32.39620711718973,8.391599089737262,7.16419391903417
178.99794279613764,1.5528788314899984,1.956433860466149
237.64816896417292,13.130018586250037,5.167151698898162
127.42901951948548,6.654299494389584,7.054857430914045
70.46706196183084,7.638982335801935,2.5846841790747126
97.69047053840636,3.626916840638525,2.3870756085146034
110.65837687163048,6.098947102589866,7.924245240777686
205.0301971161982,13.760533967473664,8.196921789729423
90.68783474613502,10.416596793279188,7.85420809287841
77.8468910587541,2.1714559558943423,8.851965538792332
78.20955722525402,14.837050033066877,7.730287297068821
69.72222864441949,13.308977527969702,3.938040436451271
161.59346270678307,10.562004496696115,8.427651893476742
243.09024464012612,5.505616249593071,5.299791627782723
142.9054344752917,12.162963478434545,7.946837218491359
202.0422824280593,3.651401193091488,8.217467848306175
88.44110625431095,13.38265285963076,8.319411802072944
201.5389526158655,7.178599172134168,1.4605424094741326
109.4198954062595,12.87464595328288,5.961932780087692
90.78205778760174,4.335666230916459,5.197132415332059
209.2898810786277,12.242911612356876,8.714944252343543
168.8737955202842,5.300101062663666,10.10487679683709
244.99273182292148,5.000648078895478,8.030211561871809
44.48762198024262,4.968747071370481,2.765715755564142
145.6100740751345,5.981228829308468,9.172173079083557
88.70912602341254,5.104420649733732,6.160189994345624
215.1149895904763,6.501141697065885,1.741905062454549
115.97667563359911,7.770831558449045,8.98758941863587
131.00909361265633,14.73250197401656,10.842823444129678
225.5850634415432,3.075774973074048,6.796006516533252
85.55138948961124,10.111924263679208,10.313769780594129
139.68470253215688,8.66485132495065,2.935792709202624
35.47343689073202,5.9341049655731775,4.165774879023605
74.96430008612283,14.171524664923728,2.981458175849766
223.85703498643247,4.297399447971353,4.23513382233469
160.39026997789566,3.3835313287818147,1.6864987492175945
168.26548493854034,8.705158089893038,4.0584766741553775
173.73867590675826,8.619149949183955,1.824053991313301
96.11113850255649,14.678592363467256,11.413016588388544
48.10016488346321,12.144470070018103,6.061522440893903
166.94014641266727,10.448077224397537,11.11719885108341
97.29067641585608,11.459471351819952,11.934822611554395
192.83498479470117,9.621058355042392,6.4289509958946764
68.20227321893528,13.51100879895431,3.117871150874359
110.07755428050304,2.8996736745577136,7.122053697728262
136.983044520305,8.070650000175565,4.205718384970174
121.23860899603076,10.440675478732512,6.318193262753499
36.56767128188791,5.509975048152569,6.327045040605192
161.30739412255983,4.132322493161226,11.009724579894565
191.32519496141336,3.7678145564490015,9.765047578120932
242.2587493830329,1.0408838948822423,7.384298224260912
197.0596854855296,6.386918872243513,10.695591413263102
209.93399892228092,6.159746750751196,11.164886156654635
60.56840035488345,2.54624757799775,10.804600661111094
35.961711206071044,11.47302449769223,2.546386570257071
48.23854906935092,7.760903978981812,9.969550651490188
158.5303414200896,13.459819940202957,4.658239615710038
204.10963428034512,7.539888742302519,8.016125923331096
78.69944090405413,1.6584072035308688,5.793057473695695
132.09713119930217,2.0869952421071085,1.416247595142255
184.31851160439604,13.815223526058832,6.360809461544995
237.7116760921327,8.188565030506304,7.177441814627367
71.7607614113243,3.401212582661318,9.083369817220696
46.97201937183761,5.8768231019428665,8.406695835156068
56.180522999676,12.465619766460618,10.126296032430522
48.90752938408394,3.2427221843562064,1.820888554398144
146.25158536184182,8.750706925607913,10.398155220265048
123.69922593529404,0.6523639793766167,11.403719830409097
213.00171238741945,1.177461372721921,8.837093634316394
158.6558350071716,1.4348285987108191,10.271708899005208
161.430413295818,0.93491513123017,6.837041210940321
35.06259875126149,12.287132031046704,11.591249930971864
33.400341430625794,1.6926922210989153,10.482626136614432
177.44178996786243,6.495223995839727,5.603014435983896
44.67789542387119,14.77884203790989,10.278096033629184
210.08759562801345,12.708568080113576,5.784737765947064
208.1881362219949,13.078456436091358,4.310614362196561
78.08963198739627,4.4050096329015975,8.871723207333904
116.5093077319804,5.43010026203137,8.779121971510778
154.52410520990026,9.26181480314482,11.63362931419126
129.4546523772359,9.559630985231555,3.537558815619097
108.24467866455387,8.679890999709677,7.653352441523854
166.58005834223027,6.587488335321699,8.405153861427845
243.1668479558988,11.290441236715226,3.3353042853554755
60.83390167720154,14.65034814607522,4.040734989762059
245.6536403632044,3.8947457649189,4.757325516506748
57.794928277833286,7.44897973873636,6.10195476545758
110.54687753609645,10.238231754010354,8.927795227943275
84.24227091842923,3.146107767489715,8.780503553134636
65.92662301369735,9.342029325500953,7.870347474595113
164.74979349295953,5.123931356833962,3.109001453915772
33.448813808296045,14.417789596280585,7.691011310027997
185.81891180971056,1.5519067874051151,7.798314037314856
99.18399605331425,14.390417965017251,10.230549366386615
155.73266681283155,8.26803819218851,10.344764378755253
201.44951298789007,0.7587640313162123,6.973579588445444
176.25355022465294,12.12754827243978,1.1101748648660807
150.42986879821115,1.5242470979441438,7.274428972546529
157.4287435397216,0.8407670003239165,3.16041103219297
132.73503106832294,4.4092059237589325,11.641712596512145
126.93303636270328,1.2328885172376336,8.428530207200463
223.8743561039288,9.869965084195645,7.892624516328196
43.082625613875216,9.504842414262257,6.906378250740052
242.5471440276014,0.6148785508972401,10.518699723246034
213.1318877213483,12.20709398760834,10.999370346046788
159.48210316194513,6.884189210691918,3.047403395157773
140.86880329412548,7.091619885723125,9.91249865758552
82.74145717526486,14.544094171079465,9.966692600985049
129.47863917669025,12.91767759217977,7.334037245655023
97.67141294271302,14.654336756926911,8.547712172920315
133.90612567235405,4.8215331013276055,1.4678034913091396
234.22477848750063,13.074084350299042,1.3940658283576082
208.74559952583564,14.95164413363727,7.934454976109015
207.58348199695575,3.745852627728707,11.528679628037478
151.2242166151813,4.47072447388833,8.31425916336349
168.13873739824618,11.308248689491196,10.662380998209104
165.24443068006673,9.347796338968744,1.1860945944228305
127.67945587479905,13.205609460759865,3.24614136648577
188.8613258902382,10.156891512015877,3.372921348365737
136.11869611747176,9.104239217143128,7.580033722297083
207.3653147226937,7.961324691489772,11.50709230525058
195.63198747784887,6.769282199474866,8.996346176707522
137.7917092044384,6.165160108358227,6.193862502932727
122.3241917696282,8.454197342491405,5.950647853233129
91.34303190738166,14.167487443633762,6.048747929213321
122.68050473346962,9.177593274466098,4.861898673523131
31.234481356575863,4.392899725157273,7.448272992406189
233.27532383987776,5.647157034633995,2.282410366200068
40.2321932646723,11.292783518450754,4.079873052485705
116.05889561413444,5.406819442676012,2.581455970620346
185.0431091560741,3.842182522011664,3.055245782382072
113.9480533135863,5.807159927683135,3.8439559313466423
57.0298464947336,2.256850754749186,1.669609084471884
209.48631174884667,3.3372396045370207,5.001519757363376
153.37672354147514,12.977018645745126,5.093564963678223
235.80976787633105,14.175585867269,1.106029900786967
67.48345458780503,13.705979024589896,10.66574263601346
118.1272692291066,6.859813965910126,9.127988445389713
151.05137627241996,1.2658158680754652,9.091598607163668
167.17264661207736,11.452428897972222,10.60626553459012
54.8687604701062,4.34761617373506,7.724661516211826
74.38196141940676,7.170927784712781,6.008615174576942
124.77414772960454,12.748390103776948,9.38007022262128
133.7656187667156,8.810850501992881,7.145992179182647
39.06823462889158,12.636663328790908,1.860285749994895
144.62297773917578,6.661726885972759,4.38935687402495
55.91574827953403,13.952711856302304,8.060845949455235
102.03724472164905,1.760258464715648,6.743350586672492
102.18994518555468,3.125577417405732,1.4411155616753717
49.00444465470909,7.498938162693898,7.975992473349588
185.2153993757973,5.458113786918511,5.777792039411392
54.81815998820351,12.193050348248928,6.992005208610243
61.77749173027121,3.872667619830289,5.212710344618044
211.1195849036889,13.813701812970224,6.448926749755865
210.7280218747926,4.696843206654029,8.632761776175734
176.61926063068032,9.937922498632055,9.142706730112248
192.90278399902132,5.503868642363922,2.26457580967216
107.95550044781407,14.621119016828176,10.046930179181336
248.73636591909997,14.957414664359485,7.577139884476587
246.2542350591337,5.25622523397054,5.817141083679145
104.75598341377692,6.972937754461796,9.140567980527756
72.44057651516331,12.930786691135664,5.37686102578835
218.5346635781655,2.440939252168322,3.433354510071654
100.93667265801426,1.8136549378813007,2.174444552520568
151.5725554495166,10.432158569804187,3.078175859426889
147.62316836973216,0.9113913484443266,9.366035784001868
145.60169595687438,8.336422658205404,2.022741347043998
154.2517730414337,14.298203417242062,9.55224740407114
222.61278372856376,1.4034790878096457,10.793529549018205
98.32015144126666,4.228614472912305,3.394134960637432
140.7219998560053,8.000666875328761,3.0488835734662767
84.87693359792573,1.0942425991626716,11.01359510256898
139.88871455574952,4.024584284478015,1.8618069687105765
163.2162858764243,4.641688304299104,11.907807740219884
172.71157842965283,13.749282551618224,10.476927916216871
72.01094918373624,8.468057370934984,10.987111435255695
125.94483900978648,12.25002499312347,1.4348908303730656
48.87077412074312,7.659016060791336,5.118310780761632
35.83288849900556,3.444786728504462,3.1158982389075605
205.1950155165248,4.301139900135993,7.917940496307701
161.75456751850894,9.085622136898436,1.3662098196708077
66.07284461037572,2.9314729173736263,9.383914588524886
35.91322577313708,8.545312020171185,5.562142740893765
138.87710393571444,8.97349233578141,4.4796126571462604
41.51321728273917,11.841381636835829,5.498643243990701
245.11478281306464,3.540762265445336,7.256451414616688
219.0665488118549,5.8827637787922695,11.654660681738385
212.69637925806748,9.408019085508332,2.418246396184648
141.5262230951821,4.772100590267654,11.243052051586442
204.63307506569603,14.880000701383,3.6962366086313354
51.033118812935896,12.77591833511302,11.167947224179407
187.35630792323744,2.185358239525293,4.459746059637822
217.18108492132208,13.97250534484033,11.08305336439692
121.0398971259551,13.472935882258469,2.201725933870251
230.0084895762495,9.89656740156303,6.664522498682533
171.88759857971942,7.710006416702294,2.1520460498068714
163.20950148870963,2.123572014058524,10.12013572412528
156.04182811466305,11.775600151687664,5.838970299412639
109.3937101141764,9.990763546452824,1.7704889183184114
177.27773254691624,5.025110771088396,1.0680508433535565
223.32972222136704,13.137558313250704,7.427290445489636
201.0577018614808,6.487545867355692,7.659207320247915
222.72371741378797,13.376018371345282,5.493229755850871
210.3495071778632,5.737941316626428,9.704045459357411
133.07898638280136,8.921776903815442,8.10666389219342
95.43812772362782,7.493407737462173,5.293307878632501
199.12875078381688,5.175205867410071,3.8674738068826735
234.93691511774333,10.089413492606884,11.166696826427255
76.27837389236674,11.531933787648502,5.729727211021144
233.8836644678629,14.139329691782931,3.319939812952193
141.58267110135196,13.149708257288228,9.846446128831673
107.78759010899502,7.436282562733092,11.98861465380908
212.7641169511736,8.04256299589003,3.6313389385517967
122.26527467567662,0.5340262235637857,11.0605875570902
177.99825385714425,5.802807973947427,5.516497929686416
150.61298462720586,10.23287851759716,6.289190221166927
46.38860073645655,11.038904461816616,1.681065156176497
247.378050655558,9.44777164499006,7.217423730365617
127.8388476580438,14.199708095658927,4.554126807130944
30.954016764907053,11.403882158133024,2.0509716979073263
208.45806913034065,2.339868321845148,5.0771493108891645
99.24811252314142,5.927216495551259,7.291071648686431
133.4671339128722,2.492001892652145,3.489931523018611
50.13752821157982,7.06732596185025,2.9032701969747707
136.8953446597568,5.94741954627056,4.419185150506401
231.0093966013855,9.032716132380903,9.841911588149989
87.47389622153185,11.605960162702802,2.237457730268855
75.6187343426038,5.831254911844167,4.126438545185498
37.67212454786295,14.34369520221149,5.920947009130742
51.61509067278687,8.993093946993566,7.828934765665231
229.04722146379237,12.503035061739643,10.462553193668276
237.5111074072412,6.346431094234734,1.8197159035591817
66.67692488289934,11.165704316127888,11.891217382749463
157.25397407060933,8.403942912385585,10.130876289483378
225.45442209287947,4.148734081688101,6.381660985539972
212.0867600950164,0.6425105105764631,7.645547874318266
211.65728206683625,6.336195717111724,6.094762389152942
50.25626371964178,10.904811702702004,10.834919336467388
46.28192501225745,5.784164845750574,10.96077077408598
192.564879361964,4.011627599895263,2.8751310119047155
42.32725526410088,9.613835192274635,3.4163952457066005
70.52119030480044,12.84319061033716,2.216546336334333
115.9037030209625,10.50216813178701,4.972084926408517
154.36264631769643,2.7713486099328737,10.432022951546388
210.79378984005947,6.584671604134644,3.740849953772013
50.31575579215073,10.580616682851112,4.8534973848176985
174.46487494099188,12.419861931128004,4.636408026686624
181.72981753808736,3.6625734630803457,6.46192051579675
112.2708926328136,6.136607828053017,11.285932437184773
47.85970169536709,12.430339265523733,2.846073213763938
108.92232036507733,5.124331704839609,9.17838664902056
240.40246503859,9.158887310489716,9.074026087506926
134.79924102664128,4.495380156278978,6.700281529357474
31.56856018615053,6.246948633534778,4.98284048446229
117.96742021292422,8.010858974372386,11.047062294145377
156.4351931848784,6.79967477771578,3.474123292287771
39.92271373713799,2.837538418946831,11.880338857694504
113.49375043701131,11.601662488912796,5.433468882856436
185.15864672558916,8.73209401419638,7.0146721509260885
219.66960922053528,1.960200828491106,11.432954947797269
242.1237661304429,11.399011998046046,5.366210624715167
138.12403085292829,13.094064604148985,4.232042990447118
120.0749983261035,2.2224089709107617,2.5799395699635674
127.61232838139227,11.78721936346342,2.3577683256964894
185.1210541343876,5.246249293829442,7.511640991252837
161.89953637035177,2.664704507238824,5.61810398703047
95.06193143929008,8.451090530961977,1.6954528884360809
43.43750195641232,14.495811346205954,5.942493757206047
163.64535973193352,6.137741985797276,3.68101176661882
108.59014972504846,2.342581831852669,6.855161046631516
64.9831917005983,12.863207529437618,9.726060485290864
179.34553482626578,2.599223762342438,1.167232946260358
46.25443643504883,12.140729476927769,10.207779762510787
91.46472045383132,11.38878349913757,10.060202852310846
241.84528601929924,14.25942369954861,1.0630729505839824
52.39878403710051,2.97016425675553,3.758743463935078
231.78309132805336,10.18103886097012,7.119694397477513
207.6402052466973,13.921504846007624,3.4087253629549634
204.2676122070505,10.620572967228744,6.037671861410967
91.99539226181238,14.0964436167239,4.470614972814019
59.612677111596014,2.928339560114353,1.726780217475539
179.6128287901758,0.7146474794404847,4.4817988526400985
155.55717130421053,3.764325533778768,4.516208037424015
113.15258035165428,7.419008585960923,10.686516750101609
183.7794368446039,5.698431794032038,7.894440174380859
35.14369728675343,12.47077331666782,11.17321242508868
182.17283247097924,2.0462704356732404,5.400735322130825
221.3264237446577,12.602984110969338,2.046239319604692
102.76732401414338,2.8177668723055405,10.700781291235227
102.20648101826932,7.481810724261153,6.529715589537197
234.1044463002275,4.921731419246105,9.273905819128723
89.36826769365695,14.250822544595056,11.768037351482358
